year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
2020,K,Financial and Insurance Services,h_200+,"Sales, government funding, grants and subsidies",8688,DOLLARS(millions)
2020,K,Financial and Insurance Services,h_200+,Total assets,730295,DOLLARS(millions)
2020,K,Financial and Insurance Services,h_200+,Total expenditure,25203,DOLLARS(millions)
2020,K,Financial and Insurance Services,h_200+,Total income,32706,DOLLARS(millions)
2020,K,Financial and Insurance Services,i_Industry_Total,Activity unit,31203,COUNT
2020,K,Financial and Insurance Services,i_Industry_Total,Fixed tangible assets,25710,DOLLARS(millions)
2020,K,Financial and Insurance Services,i_Industry_Total,Operating profit before tax,22510,DOLLARS(millions)
2020,K,Financial and Insurance Services,i_Industry_Total,Rolling mean employees,62118,COUNT
2020,K,Financial and Insurance Services,i_Industry_Total,Salaries and wages paid,6812,DOLLARS(millions)
2020,K,Financial and Insurance Services,i_Industry_Total,"Sales, government funding, grants and subsidies",21958,DOLLARS(millions)
2020,K,Financial and Insurance Services,i_Industry_Total,Total assets,1314843,DOLLARS(millions)
2020,K,Financial and Insurance Services,i_Industry_Total,Total expenditure,49848,DOLLARS(millions)
2020,K,Financial and Insurance Services,i_Industry_Total,Total income,72826,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",a_0,Activity unit,72984,COUNT
2020,L,"Rental, Hiring and Real Estate Services",a_0,Fixed tangible assets,196763,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",a_0,Operating profit before tax,7484,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",a_0,Rolling mean employees,0,COUNT
2020,L,"Rental, Hiring and Real Estate Services",a_0,Salaries and wages paid,763,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",a_0,"Sales, government funding, grants and subsidies",20032,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",a_0,Total assets,264530,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",a_0,Total expenditure,15238,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",a_0,Total income,24963,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",b_1-5,Activity unit,5070,COUNT
2020,L,"Rental, Hiring and Real Estate Services",b_1-5,Fixed tangible assets,12889,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",b_1-5,Operating profit before tax,836,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",b_1-5,Rolling mean employees,8799,COUNT
2020,L,"Rental, Hiring and Real Estate Services",b_1-5,Salaries and wages paid,468,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",b_1-5,"Sales, government funding, grants and subsidies",3245,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",b_1-5,Total assets,20083,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",b_1-5,Total expenditure,2697,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",b_1-5,Total income,3582,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",c_6-9,Activity unit,474,COUNT
2020,L,"Rental, Hiring and Real Estate Services",c_6-9,Fixed tangible assets,2697,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",c_6-9,Operating profit before tax,133,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",c_6-9,Rolling mean employees,3348,COUNT
2020,L,"Rental, Hiring and Real Estate Services",c_6-9,Salaries and wages paid,169,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",c_6-9,"Sales, government funding, grants and subsidies",1275,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",c_6-9,Total assets,5155,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",c_6-9,Total expenditure,1185,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",c_6-9,Total income,1354,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",d_10-19,Activity unit,363,COUNT
2020,L,"Rental, Hiring and Real Estate Services",d_10-19,Fixed tangible assets,1812,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",d_10-19,Operating profit before tax,131,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",d_10-19,Rolling mean employees,4872,COUNT
2020,L,"Rental, Hiring and Real Estate Services",d_10-19,Salaries and wages paid,300,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",d_10-19,"Sales, government funding, grants and subsidies",1142,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",d_10-19,Total assets,2906,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",d_10-19,Total expenditure,1048,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",d_10-19,Total income,1211,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",e_20-49,Activity unit,180,COUNT
2020,L,"Rental, Hiring and Real Estate Services",e_20-49,Fixed tangible assets,722,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",e_20-49,Operating profit before tax,141,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",e_20-49,Rolling mean employees,5115,COUNT
2020,L,"Rental, Hiring and Real Estate Services",e_20-49,Salaries and wages paid,317,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",e_20-49,"Sales, government funding, grants and subsidies",1253,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",e_20-49,Total assets,1779,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",e_20-49,Total expenditure,1158,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",e_20-49,Total income,1281,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",f_50-99,Activity unit,33,COUNT
2020,L,"Rental, Hiring and Real Estate Services",f_50-99,Fixed tangible assets,992,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",f_50-99,Operating profit before tax,65,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",f_50-99,Rolling mean employees,2172,COUNT
2020,L,"Rental, Hiring and Real Estate Services",f_50-99,Salaries and wages paid,154,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",f_50-99,"Sales, government funding, grants and subsidies",715,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",f_50-99,Total assets,2250,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",f_50-99,Total expenditure,701,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",f_50-99,Total income,762,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",g_100-199,Activity unit,24,COUNT
2020,L,"Rental, Hiring and Real Estate Services",g_100-199,Fixed tangible assets,2107,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",g_100-199,Operating profit before tax,88,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",g_100-199,Rolling mean employees,3195,COUNT
2020,L,"Rental, Hiring and Real Estate Services",g_100-199,Salaries and wages paid,318,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",g_100-199,"Sales, government funding, grants and subsidies",1389,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",g_100-199,Total assets,3779,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",g_100-199,Total expenditure,1428,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",g_100-199,Total income,1459,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",h_200+,Activity unit,15,COUNT
2020,L,"Rental, Hiring and Real Estate Services",h_200+,Fixed tangible assets,900,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",h_200+,Operating profit before tax,161,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",h_200+,Rolling mean employees,5451,COUNT
2020,L,"Rental, Hiring and Real Estate Services",h_200+,Salaries and wages paid,292,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",h_200+,"Sales, government funding, grants and subsidies",1325,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",h_200+,Total assets,2125,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",h_200+,Total expenditure,1218,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",h_200+,Total income,1339,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Activity unit,79140,COUNT
2020,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Fixed tangible assets,218882,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Operating profit before tax,9040,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Rolling mean employees,32949,COUNT
2020,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Salaries and wages paid,2782,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,"Sales, government funding, grants and subsidies",30377,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Total assets,302609,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Total expenditure,24675,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Total income,35950,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",a_0,Activity unit,44691,COUNT
2020,M,"Professional, Scientific and Technical Services",a_0,Fixed tangible assets,2520,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",a_0,Operating profit before tax,2297,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",a_0,Rolling mean employees,0,COUNT
2020,M,"Professional, Scientific and Technical Services",a_0,Salaries and wages paid,2365,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",a_0,"Sales, government funding, grants and subsidies",8849,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",a_0,Total assets,9393,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",a_0,Total expenditure,6911,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",a_0,Total income,9140,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",b_1-5,Activity unit,13350,COUNT
2020,M,"Professional, Scientific and Technical Services",b_1-5,Fixed tangible assets,1030,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",b_1-5,Operating profit before tax,785,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",b_1-5,Rolling mean employees,25593,COUNT
2020,M,"Professional, Scientific and Technical Services",b_1-5,Salaries and wages paid,2208,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",b_1-5,"Sales, government funding, grants and subsidies",6061,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",b_1-5,Total assets,6643,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",b_1-5,Total expenditure,5448,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",b_1-5,Total income,6222,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",c_6-9,Activity unit,2061,COUNT
2020,M,"Professional, Scientific and Technical Services",c_6-9,Fixed tangible assets,285,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",c_6-9,Operating profit before tax,248,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",c_6-9,Rolling mean employees,14769,COUNT
2020,M,"Professional, Scientific and Technical Services",c_6-9,Salaries and wages paid,1142,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",c_6-9,"Sales, government funding, grants and subsidies",2712,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",c_6-9,Total assets,2384,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",c_6-9,Total expenditure,2530,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",c_6-9,Total income,2757,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",d_10-19,Activity unit,1626,COUNT
2020,M,"Professional, Scientific and Technical Services",d_10-19,Fixed tangible assets,322,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",d_10-19,Operating profit before tax,487,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",d_10-19,Rolling mean employees,21255,COUNT
2020,M,"Professional, Scientific and Technical Services",d_10-19,Salaries and wages paid,1792,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",d_10-19,"Sales, government funding, grants and subsidies",4265,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",d_10-19,Total assets,4039,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",d_10-19,Total expenditure,3885,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",d_10-19,Total income,4358,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",e_20-49,Activity unit,1053,COUNT
2020,M,"Professional, Scientific and Technical Services",e_20-49,Fixed tangible assets,421,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",e_20-49,Operating profit before tax,746,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",e_20-49,Rolling mean employees,30138,COUNT
2020,M,"Professional, Scientific and Technical Services",e_20-49,Salaries and wages paid,2590,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",e_20-49,"Sales, government funding, grants and subsidies",5908,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",e_20-49,Total assets,4535,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",e_20-49,Total expenditure,5445,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",e_20-49,Total income,6237,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",f_50-99,Activity unit,270,COUNT
2020,M,"Professional, Scientific and Technical Services",f_50-99,Fixed tangible assets,527,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",f_50-99,Operating profit before tax,547,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",f_50-99,Rolling mean employees,18894,COUNT
2020,M,"Professional, Scientific and Technical Services",f_50-99,Salaries and wages paid,1607,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",f_50-99,"Sales, government funding, grants and subsidies",3853,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",f_50-99,Total assets,5118,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",f_50-99,Total expenditure,3626,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",f_50-99,Total income,4100,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",g_100-199,Activity unit,108,COUNT
2020,M,"Professional, Scientific and Technical Services",g_100-199,Fixed tangible assets,212,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",g_100-199,Operating profit before tax,428,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",g_100-199,Rolling mean employees,14883,COUNT
